Sentence #,Sentence,POS,Tag,Token,New_Tag
Sentence: 42036,"U.S. Senator Edward Kennedy will be buried in Arlington National Cemetery , the final resting place of his slain brothers - President John F. Kennedy and Senator Robert Kennedy .","['NNP', 'NNP', 'NNP', 'NNP', 'MD', 'VB', 'VBN', 'IN', 'NNP', 'NNP', 'NNP', ',', 'DT', 'JJ', 'VBG', 'NN', 'IN', 'PRP$', 'NN', 'NNS', 'IN', 'NNP', 'NNP', 'NNP', 'NNP', 'CC', 'NNP', 'NNP', 'NNP', '.']","['B-org', 'B-per', 'B-org', 'I-org', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'I-per', 'I-per', 'O', 'B-per', 'I-per', 'I-per', 'O']","['U.S', '.', 'Senator', 'Edward', 'Kennedy', 'will', 'be', 'buried', 'in', 'Arlington', 'National', 'Cemetery', ',', 'the', 'final', 'resting', 'place', 'of', 'his', 'slain', 'brothers', '-', 'President', 'John', 'F.', 'Kennedy', 'and', 'Senator', 'Robert', 'Kennedy', '.']","['B-ORG', 'B-PER', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'I-PER', 'O']"
Sentence: 42037,"More than 3,00,000 people , including veterans from all the nation 's wars , two former presidents , prominent explorers and other historical figures , are buried at the cemetery , located just a short distance from Washington D.C.","['JJR', 'IN', 'CD', 'NNS', ',', 'VBG', 'NNS', 'IN', 'PDT', 'DT', 'NN', 'POS', 'NNS', ',', 'CD', 'JJ', 'NNS', ',', 'JJ', 'NNS', 'CC', 'JJ', 'JJ', 'NNS', ',', 'VBP', 'VBN', 'IN', 'DT', 'NN', ',', 'VBN', 'RB', 'DT', 'JJ', 'NN', 'IN', 'NNP', 'NNP']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo']","['More', 'than', '3,00,000', 'people', ',', 'including', 'veterans', 'from', 'all', 'the', 'nation', ""'s"", 'wars', ',', 'two', 'former', 'presidents', ',', 'prominent', 'explorers', 'and', 'other', 'historical', 'figures', ',', 'are', 'buried', 'at', 'the', 'cemetery', ',', 'located', 'just', 'a', 'short', 'distance', 'from', 'Washington', 'D.C', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC']"
Sentence: 42879,The U.S. Undersecretary for Public Diplomacy is set to lead a delegation of business executives to Central America next week .,"['DT', 'NNP', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'VBN', 'TO', 'VB', 'DT', 'NN', 'IN', 'NN', 'NNS', 'TO', 'NNP', 'NNP', 'JJ', 'NN', '.']","['O', 'B-org', 'I-org', 'I-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O']","['The', 'U.S', '.', 'Undersecretary', 'for', 'Public', 'Diplomacy', 'is', 'set', 'to', 'lead', 'a', 'delegation', 'of', 'business', 'executives', 'to', 'Central', 'America', 'next', 'week', '.']","['O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O']"
Sentence: 43042,"Fifty people representing 26 countries took the Oath of Allegiance this week ( Thursday ) and became U.S. citizens in a special ceremony at the Newseum in Washington , D.C.","['CD', 'NNS', 'VBG', 'CD', 'NNS', 'VBD', 'DT', 'NN', 'IN', 'NNP', 'DT', 'NN', 'LRB', 'NNP', 'RRB', 'CC', 'VBD', 'NNP', 'NNS', 'IN', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NNP', 'IN', 'NNP', ',', 'NNP']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'B-geo', 'O', 'B-geo']","['Fifty', 'people', 'representing', '26', 'countries', 'took', 'the', 'Oath', 'of', 'Allegiance', 'this', 'week', '(', 'Thursday', ')', 'and', 'became', 'U.S.', 'citizens', 'in', 'a', 'special', 'ceremony', 'at', 'the', 'Newseum', 'in', 'Washington', ',', 'D.C', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'O', 'B-LOC']"
Sentence: 43602,The White House says Mr. Bush and Mr. Obasanjo plan to discuss the A.U. role in regional defense and security issues .,"['DT', 'NNP', 'NNP', 'VBZ', 'NNP', 'NNP', 'CC', 'NNP', 'NNP', 'VBZ', 'TO', 'VB', 'DT', 'NNP', 'NN', 'IN', 'JJ', 'NN', 'CC', 'NN', 'NNS', '.']","['O', 'B-org', 'I-org', 'O', 'B-per', 'I-per', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['The', 'White', 'House', 'says', 'Mr.', 'Bush', 'and', 'Mr.', 'Obasanjo', 'plan', 'to', 'discuss', 'the', 'A.U', '.', 'role', 'in', 'regional', 'defense', 'and', 'security', 'issues', '.']","['O', 'B-ORG', 'I-ORG', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 43646,"State Department spokesman P.J. Crowley said Monday that a U.S. diplomat , two doctors and a translator were in Pyongyang from Monday through Wednesday of last week .","['NNP', 'NNP', 'NN', 'NNP', 'NNP', 'VBD', 'NNP', 'IN', 'DT', 'NNP', 'NN', ',', 'CD', 'NNS', 'CC', 'DT', 'NN', 'VBD', 'IN', 'NNP', 'IN', 'NNP', 'IN', 'NNP', 'IN', 'JJ', 'NN', '.']","['B-org', 'I-org', 'O', 'B-org', 'I-org', 'O', 'B-tim', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'B-tim', 'I-tim', 'I-tim', 'I-tim', 'I-tim', 'O', 'O', 'O']","['State', 'Department', 'spokesman', 'P.J', '.', 'Crowley', 'said', 'Monday', 'that', 'a', 'U.S.', 'diplomat', ',', 'two', 'doctors', 'and', 'a', 'translator', 'were', 'in', 'Pyongyang', 'from', 'Monday', 'through', 'Wednesday', 'of', 'last', 'week', '.']","['B-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'O', 'B-MISC', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O']"
Sentence: 43725,"The market was driven by investor optimism about corporate earnings after strong earnings reports from soft-drink giant Coca-Cola and the two largest U.S. providers of phone service , AT&T and Verizon .","['DT', 'NN', 'VBD', 'VBN', 'IN', 'NN', 'NN', 'IN', 'JJ', 'NNS', 'IN', 'JJ', 'NNS', 'NNS', 'IN', 'NN', 'NN', 'NNP', 'CC', 'DT', 'CD', 'JJS', 'NNP', 'NNS', 'IN', 'NN', 'NN', ',', 'NNP', 'CC', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'O']","['The', 'market', 'was', 'driven', 'by', 'investor', 'optimism', 'about', 'corporate', 'earnings', 'after', 'strong', 'earnings', 'reports', 'from', 'soft-drink', 'giant', 'Coca-Cola', 'and', 'the', 'two', 'largest', 'U.S.', 'providers', 'of', 'phone', 'service', ',', 'AT', '&', 'T', 'and', 'Verizon', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O']"
Sentence: 43727,Both the broad market S&P 500 index and NASDAQ Composite Index also showed gains .,"['DT', 'DT', 'JJ', 'NN', 'NNP', 'CD', 'NN', 'CC', 'NNP', 'NNP', 'NNP', 'RB', 'VBD', 'NNS', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Both', 'the', 'broad', 'market', 'S', '&', 'P', '500', 'index', 'and', 'NASDAQ', 'Composite', 'Index', 'also', 'showed', 'gains', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 43780,U.S. Ambassador Zalmay Khalilzad was also attending the Baghdad talks .,"['NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'RB', 'VBG', 'DT', 'NNP', 'NNS', '.']","['B-org', 'I-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O']","['U.S', '.', 'Ambassador', 'Zalmay', 'Khalilzad', 'was', 'also', 'attending', 'the', 'Baghdad', 'talks', '.']","['B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O']"
Sentence: 44067,"?Al-Qaida 's affiliate in Iraq claimed responsibility for the bomb , saying it was retaliation for two Egyptian Christian women who converted to Islam .","['NNP', 'POS', 'NN', 'IN', 'NNP', 'VBD', 'NN', 'IN', 'DT', 'NN', ',', 'VBG', 'PRP', 'VBD', 'NN', 'IN', 'CD', 'JJ', 'JJ', 'NNS', 'WP', 'VBD', 'TO', 'NNP', '.']","['B-org', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O']","['?', 'Al-Qaida', ""'s"", 'affiliate', 'in', 'Iraq', 'claimed', 'responsibility', 'for', 'the', 'bomb', ',', 'saying', 'it', 'was', 'retaliation', 'for', 'two', 'Egyptian', 'Christian', 'women', 'who', 'converted', 'to', 'Islam', '.']","['B-ORG', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']"
Sentence: 44417,"Earlier , U.S. Senator Norm Coleman called on U.N. Secretary-General Kofi Annan to resign , because he was in charge during what the senator called the "" most extensive fraud in the history of the U.N. ""","['RB', ',', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'IN', 'NNP', 'NNP', 'NNP', 'NNP', 'TO', 'VB', ',', 'IN', 'PRP', 'VBD', 'IN', 'NN', 'IN', 'WP', 'DT', 'NN', 'VBD', 'DT', '``', 'RBS', 'JJ', 'NN', 'IN', 'DT', 'NN', 'IN', 'DT', 'NNP', '``']","['O', 'O', 'B-org', 'B-per', 'I-per', 'I-per', 'O', 'O', 'B-org', 'I-org', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org']","['Earlier', ',', 'U.S', '.', 'Senator', 'Norm', 'Coleman', 'called', 'on', 'U.N.', 'Secretary-General', 'Kofi', 'Annan', 'to', 'resign', ',', 'because', 'he', 'was', 'in', 'charge', 'during', 'what', 'the', 'senator', 'called', 'the', '``', 'most', 'extensive', 'fraud', 'in', 'the', 'history', 'of', 'the', 'U.N.', '``']","['O', 'O', 'B-ORG', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'B-ORG', 'I-ORG', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG']"
Sentence: 44740,Moscow also is hoping to sell Russian-made weapons to Arab states that usually buy their arms from the U.S.,"['NNP', 'RB', 'VBZ', 'VBG', 'TO', 'VB', 'JJ', 'NNS', 'TO', 'JJ', 'NNS', 'WDT', 'RB', 'VBP', 'PRP$', 'NNS', 'IN', 'DT', 'NNP']","['B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo']","['Moscow', 'also', 'is', 'hoping', 'to', 'sell', 'Russian-made', 'weapons', 'to', 'Arab', 'states', 'that', 'usually', 'buy', 'their', 'arms', 'from', 'the', 'U.S', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC']"
Sentence: 44852,"U.S. Senator Joe Lieberman praised YouTube 's new guidelines , which he said should make it harder for groups like al-Qaida to post material on the site .","['NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'NNP', 'POS', 'JJ', 'NNS', ',', 'WDT', 'PRP', 'VBD', 'MD', 'VB', 'PRP', 'JJR', 'IN', 'NNS', 'IN', 'NNP', 'TO', 'VB', 'NN', 'IN', 'DT', 'NN', '.']","['B-org', 'B-per', 'B-org', 'I-org', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['U.S', '.', 'Senator', 'Joe', 'Lieberman', 'praised', 'YouTube', ""'s"", 'new', 'guidelines', ',', 'which', 'he', 'said', 'should', 'make', 'it', 'harder', 'for', 'groups', 'like', 'al-Qaida', 'to', 'post', 'material', 'on', 'the', 'site', '.']","['B-ORG', 'B-PER', 'B-ORG', 'I-ORG', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 45070,"In New York , the S&P futures contract is down 18 points , indicating a lower opening for U.S. stocks .","['IN', 'NNP', 'NNP', ',', 'DT', 'NNP', 'NNS', 'NN', 'VBZ', 'RB', 'CD', 'NNS', ',', 'VBG', 'DT', 'JJR', 'NN', 'IN', 'NNP', 'NNS', '.']","['O', 'B-geo', 'I-geo', 'O', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O']","['In', 'New', 'York', ',', 'the', 'S', '&', 'P', 'futures', 'contract', 'is', 'down', '18', 'points', ',', 'indicating', 'a', 'lower', 'opening', 'for', 'U.S.', 'stocks', '.']","['O', 'B-LOC', 'I-LOC', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O']"
Sentence: 45391,U.S. Senator and former Democratic presidential nominee John Kerry has visited American troops in Iraq while on a two-day fact-finding visit to the war-torn country .,"['NNP', 'NNP', 'CC', 'JJ', 'JJ', 'JJ', 'NN', 'NNP', 'NNP', 'VBZ', 'VBN', 'JJ', 'NNS', 'IN', 'NNP', 'IN', 'IN', 'DT', 'JJ', 'JJ', 'NN', 'TO', 'DT', 'JJ', 'NN', '.']","['B-org', 'B-per', 'O', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'B-gpe', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['U.S', '.', 'Senator', 'and', 'former', 'Democratic', 'presidential', 'nominee', 'John', 'Kerry', 'has', 'visited', 'American', 'troops', 'in', 'Iraq', 'while', 'on', 'a', 'two-day', 'fact-finding', 'visit', 'to', 'the', 'war-torn', 'country', '.']","['B-ORG', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 46107,"Monday Americans honor the life and legacy of the slain civil rights leader Martin Luther King , Jr.","['NNP', 'NNS', 'VB', 'DT', 'NN', 'CC', 'NN', 'IN', 'DT', 'NN', 'JJ', 'NNS', 'NN', 'NNP', 'NNP', 'NNP', ',', 'NNP']","['B-tim', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'I-per', 'O', 'B-per']","['Monday', 'Americans', 'honor', 'the', 'life', 'and', 'legacy', 'of', 'the', 'slain', 'civil', 'rights', 'leader', 'Martin', 'Luther', 'King', ',', 'Jr', '.']","['B-MISC', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'B-PER']"
Sentence: 46285,"Mr. Struck opened the conference by suggesting a lesser role for NATO in Iraq , while advocating a more direct coordination between the European Union and the United States .","['NNP', 'NNP', 'VBD', 'DT', 'NN', 'IN', 'VBG', 'DT', 'JJR', 'NN', 'IN', 'NNP', 'IN', 'NNP', ',', 'IN', 'VBG', 'DT', 'RBR', 'JJ', 'NN', 'IN', 'DT', 'NNP', 'NNP', 'CC', 'DT', 'NNP', 'NNPS', '.']","['B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'O', 'O', 'B-geo', 'I-geo', 'O']","['Mr', '.', 'Struck', 'opened', 'the', 'conference', 'by', 'suggesting', 'a', 'lesser', 'role', 'for', 'NATO', 'in', 'Iraq', ',', 'while', 'advocating', 'a', 'more', 'direct', 'coordination', 'between', 'the', 'European', 'Union', 'and', 'the', 'United', 'States', '.']","['B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-LOC', 'I-LOC', 'O']"
Sentence: 46343,U.S. Senator and presidential candidate John McCain is also in Baghdad to meet with Iraqi and U.S. officials .,"['NNP', 'NNP', 'CC', 'JJ', 'NN', 'NNP', 'NNP', 'VBZ', 'RB', 'IN', 'NNP', 'TO', 'VB', 'IN', 'JJ', 'CC', 'NNP', 'NNS', '.']","['B-org', 'B-per', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'B-gpe', 'O', 'B-geo', 'O', 'O']","['U.S', '.', 'Senator', 'and', 'presidential', 'candidate', 'John', 'McCain', 'is', 'also', 'in', 'Baghdad', 'to', 'meet', 'with', 'Iraqi', 'and', 'U.S.', 'officials', '.']","['B-ORG', 'B-PER', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O']"
Sentence: 46918,U.S. Senator John McCain Saturday repeated his party 's calls for stronger support of Iran 's protesters from the U.S. government .,"['NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'PRP$', 'NN', 'POS', 'NNS', 'IN', 'JJR', 'NN', 'IN', 'NNP', 'POS', 'NNS', 'IN', 'DT', 'NNP', 'NN', '.']","['B-gpe', 'B-per', 'I-per', 'I-per', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O']","['U.S', '.', 'Senator', 'John', 'McCain', 'Saturday', 'repeated', 'his', 'party', ""'s"", 'calls', 'for', 'stronger', 'support', 'of', 'Iran', ""'s"", 'protesters', 'from', 'the', 'U.S.', 'government', '.']","['B-LOC', 'B-PER', 'I-PER', 'I-PER', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O']"
Sentence: 47079,Belize was the site of several Mayan city states until their decline at the end of the first millennium A.D.,"['NNP', 'VBD', 'DT', 'NN', 'IN', 'JJ', 'JJ', 'NN', 'NNS', 'IN', 'PRP$', 'NN', 'IN', 'DT', 'NN', 'IN', 'DT', 'JJ', 'NN', 'NNP']","['B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'O', 'B-tim', 'I-tim', 'I-tim']","['Belize', 'was', 'the', 'site', 'of', 'several', 'Mayan', 'city', 'states', 'until', 'their', 'decline', 'at', 'the', 'end', 'of', 'the', 'first', 'millennium', 'A.D', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'B-MISC', 'I-MISC', 'I-MISC']"
Sentence: 47212,"In a statement , U.N. Ambassador John Bolton said Tuesday he is urgently consulting with other members of the 15-nation body .","['IN', 'DT', 'NN', ',', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'NNP', 'PRP', 'VBZ', 'RB', 'VBG', 'IN', 'JJ', 'NNS', 'IN', 'DT', 'JJ', 'NN', '.']","['O', 'O', 'O', 'O', 'B-org', 'I-org', 'B-per', 'B-org', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['In', 'a', 'statement', ',', 'U.N', '.', 'Ambassador', 'John', 'Bolton', 'said', 'Tuesday', 'he', 'is', 'urgently', 'consulting', 'with', 'other', 'members', 'of', 'the', '15-nation', 'body', '.']","['O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'B-PER', 'B-ORG', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 47403,"The sources say 11 bullets hit the armored car of John Ging , the Gaza director of the U.N. Relief and Works Agency .","['DT', 'NNS', 'VBP', 'CD', 'NNS', 'VBD', 'DT', 'JJ', 'NN', 'IN', 'NNP', 'NNP', ',', 'DT', 'NNP', 'NN', 'IN', 'DT', 'NNP', 'NNP', 'CC', 'NNP', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'I-org', 'I-org', 'O']","['The', 'sources', 'say', '11', 'bullets', 'hit', 'the', 'armored', 'car', 'of', 'John', 'Ging', ',', 'the', 'Gaza', 'director', 'of', 'the', 'U.N', '.', 'Relief', 'and', 'Works', 'Agency', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O']"
Sentence: 47434,"It was signed by India 's Home Secretary V. K. Duggal and U.S. Ambassador David Mulford , who said the pact will enhance mutual cooperation to combat "" criminal activities , drug trafficking and scourge of terrorism . ""","['PRP', 'VBD', 'VBN', 'IN', 'NNP', 'POS', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'CC', 'NNP', 'NNP', 'NNP', 'NNP', ',', 'WP', 'VBD', 'DT', 'NN', 'MD', 'VB', 'JJ', 'NN', 'TO', 'VB', '``', 'JJ', 'NNS', ',', 'NN', 'NN', 'CC', 'NN', 'IN', 'NN', '.', '``']","['O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'B-per', 'I-per', 'I-per', 'O', 'B-org', 'I-org', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['It', 'was', 'signed', 'by', 'India', ""'s"", 'Home', 'Secretary', 'V.', 'K.', 'Duggal', 'and', 'U.S', '.', 'Ambassador', 'David', 'Mulford', ',', 'who', 'said', 'the', 'pact', 'will', 'enhance', 'mutual', 'cooperation', 'to', 'combat', '``', 'criminal', 'activities', ',', 'drug', 'trafficking', 'and', 'scourge', 'of', 'terrorism', '.', '``']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'B-ORG', 'I-ORG', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 47472,"The A.U. force now consists of more than 2,000 soldiers and hundreds of civilian police officers .","['DT', 'NNP', 'NN', 'RB', 'VBZ', 'IN', 'JJR', 'IN', 'CD', 'NNS', 'CC', 'NNS', 'IN', 'JJ', 'NN', 'NNS', '.']","['O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['The', 'A.U', '.', 'force', 'now', 'consists', 'of', 'more', 'than', '2,000', 'soldiers', 'and', 'hundreds', 'of', 'civilian', 'police', 'officers', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 47506,"The statement says Cuba has not itself abolished the death penalty because of the "" brutal war "" imposed on it by the U.S.","['DT', 'NN', 'VBZ', 'NNP', 'VBZ', 'RB', 'PRP', 'VBD', 'DT', 'NN', 'NN', 'IN', 'IN', 'DT', '``', 'JJ', 'NN', '``', 'VBN', 'IN', 'PRP', 'IN', 'DT', 'NNP']","['O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo']","['The', 'statement', 'says', 'Cuba', 'has', 'not', 'itself', 'abolished', 'the', 'death', 'penalty', 'because', 'of', 'the', '``', 'brutal', 'war', '``', 'imposed', 'on', 'it', 'by', 'the', 'U.S', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC']"
